stand_id,species,count,dbh_from,dbh_to,hd,age,bwi_plot_id,layer
305,potr,23.757904,44.911,47.689,69.76241900647948,60.0,305/1,overstory
305,potr,13.732054,59.073,62.727,54.67980295566503,60.0,305/1,overstory
306,piab,33.313217,37.927,40.273,65.98465473145781,65.0,306/1,overstory
306,piab,32.975014,38.121,40.479,65.64885496183207,65.0,306/1,overstory
306,piab,59.3246,28.421,30.179,82.5938566552901,65.0,306/1,overstory
306,piab,73.073898,25.608,27.192,82.57575757575758,65.0,306/1,overstory
306,potr,34.005424,37.539,39.861,67.18346253229973,65.0,306/1,overstory
306,piab,55.109055,29.488,31.312,78.61842105263158,65.0,306/1,overstory
306,piab,158.95128,17.363,18.437,105.02793296089388,7.951246780639773,306/1,overstory
306,quro,7.3046126,80.995,86.005,29.10179640718563,190.0,306/1,overstory
306,piab,81.487328,24.25,25.75,88.4,65.0,306/1,overstory
306,piab,92.22197,22.795,24.205,91.91489361702128,17.992011773549113,306/1,overstory
306,piab,45.653831,32.398,34.402,73.65269461077844,65.0,306/1,overstory
306,piab,48.217358,31.525,33.475,75.07692307692308,65.0,306/1,overstory
307,piab,325.94931,12.125,12.875,96.8,18.0,307/1,overstory
307,piab,601.72003,8.924,9.476,104.34782608695652,18.0,307/1,overstory
307,piab,461.94632,10.185,10.815,103.80952380952382,18.0,307/1,overstory
308,piab,45.653831,32.398,34.402,86.82634730538923,34.81002638522428,308/1,overstory
308,piab,43.038113,33.367999999999995,35.432,85.17441860465117,35.852242744063325,308/1,overstory
308,piab,97.117867,22.213,23.587,107.4235807860262,6.700308628838799,308/1,overstory
308,piab,23.452993,45.202,47.998000000000005,68.88412017167383,79.0,308/1,overstory
308,piab,66.375916,26.869,28.531,97.11191335740072,11.858442927765331,308/1,overstory
308,piab,26.669031,42.389,45.011,72.31121281464532,45.544854881266495,308/1,overstory
308,piab,50.363499,30.846,32.754000000000005,89.62264150943396,33.1424802110818,308/1,overstory
308,piab,30.149939,39.867,42.333000000000006,75.4257907542579,42.83509234828497,308/1,overstory
308,piab,47.921993,31.622,33.578,88.03680981595092,33.97625329815303,308/1,overstory
308,piab,27.672956,41.613,44.187,75.52447552447552,44.71108179419525,308/1,overstory
308,piab,33.656651,37.733,40.067,75.32133676092545,40.54221635883905,308/1,overstory
308,piab,38.438583,35.308,37.492,82.14285714285714,37.93667546174142,308/1,overstory
308,piab,58.921726,28.518,30.282,93.87755102040816,14.178502098123271,308/1,overstory
